evaluator_or_model,study,source_path,archive_path,status,sha256,score_table_identifier
diagnostic_archive,Bastos2012,content/reviewer_robustness_2026/diagnostic_archive/Bastos2012__phi-4-reasoning-plus__T035__R01.json,data/reasoning_logs/diagnostic_archive/Bastos2012__phi-4-reasoning-plus__T035__R01.json,complete,67900ddc098f2e62e0e81482f93cf2c76d53989f80573e092a7c5641ae3b9390,hpc_ag_table
diagnostic_archive,Furutachi2024,content/reviewer_robustness_2026/diagnostic_archive/Furutachi2024__gemma-4-31b-it__T035__R01.json,data/reasoning_logs/diagnostic_archive/Furutachi2024__gemma-4-31b-it__T035__R01.json,complete,13b6c97cd11154ca546752b203729508f8214f9d68517bb090df6d032d71e462,hpc_ag_table
diagnostic_archive,Furutachi2024,content/reviewer_robustness_2026/diagnostic_archive/Furutachi2024__olmo-3-32b-think__T035__R01.json,data/reasoning_logs/diagnostic_archive/Furutachi2024__olmo-3-32b-think__T035__R01.json,complete,39fe9746cb36b5b649665dfa5377f1aa206da080a981c1c765a2fb4b90c7d707,hpc_ag_table
diagnostic_archive,Furutachi2024,content/reviewer_robustness_2026/diagnostic_archive/Furutachi2024__phi-4-reasoning-plus__T035__R01.json,data/reasoning_logs/diagnostic_archive/Furutachi2024__phi-4-reasoning-plus__T035__R01.json,complete,77d673b2a70f70632e2f1667ab79de00c7a3f6d8e9a8fc5335039b6a0e8477be,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__gemma-4-31b-it__T000__R01.json,data/reasoning_logs/raw/Attinger2017__gemma-4-31b-it__T000__R01.json,complete,80596d77270a2e4cb7af148f83ca8de0690310dae923dc73f63d488991ffe728,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__gemma-4-31b-it__T000__R02.json,data/reasoning_logs/raw/Attinger2017__gemma-4-31b-it__T000__R02.json,complete,19fa66998f8962e31c5f01af6e7b7de929a92755642bf2a18b40cf4cb4032782,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__gemma-4-31b-it__T000__R03.json,data/reasoning_logs/raw/Attinger2017__gemma-4-31b-it__T000__R03.json,complete,69c4ad59ae65b45a8927b5a0a825f6ed0ffb629a1a8d960842ce5e65b5f5972a,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__gemma-4-31b-it__T035__R01.json,data/reasoning_logs/raw/Attinger2017__gemma-4-31b-it__T035__R01.json,complete,94fd82b1a6133655b7e63277f873d99b02994a21b6d648862f980a029742a4cc,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__gemma-4-31b-it__T035__R02.json,data/reasoning_logs/raw/Attinger2017__gemma-4-31b-it__T035__R02.json,complete,154824e59912a3becfa1096e9316a75b97100ad11ad65065e3e0d8098cfee36e,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__gemma-4-31b-it__T035__R03.json,data/reasoning_logs/raw/Attinger2017__gemma-4-31b-it__T035__R03.json,complete,22bb7c6000149d2bb690124c491fa6c330936677095a4d50867dfee657e9505f,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__gemma-4-31b-it__T070__R01.json,data/reasoning_logs/raw/Attinger2017__gemma-4-31b-it__T070__R01.json,complete,df150b58b305848d624f5f76783d1ec77b8557334aa494ac1165dd59422731b8,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__gemma-4-31b-it__T070__R02.json,data/reasoning_logs/raw/Attinger2017__gemma-4-31b-it__T070__R02.json,complete,f655f60cd9310ce6a84dacedd8f05a025d6fcd7127b1cf2c574824e536468f75,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__gemma-4-31b-it__T070__R03.json,data/reasoning_logs/raw/Attinger2017__gemma-4-31b-it__T070__R03.json,complete,5f7bfa3c7e49e50c4e8178c24f3f40fb74be31fa722673c160086c20e90bb14a,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__olmo-3-32b-think__T000__R01.json,data/reasoning_logs/raw/Attinger2017__olmo-3-32b-think__T000__R01.json,complete,2e5b27039dfb2636c61519b46ed2abdd55d0d56e227feef2c524783c64e4544e,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__olmo-3-32b-think__T000__R02.json,data/reasoning_logs/raw/Attinger2017__olmo-3-32b-think__T000__R02.json,complete,01ee2820a4273a02f2841ead8657829bf09bc04b5428f7e879fad4c1087fa660,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__olmo-3-32b-think__T000__R03.json,data/reasoning_logs/raw/Attinger2017__olmo-3-32b-think__T000__R03.json,complete,835407b9706c98c1194c9ceb38cbc613e7d95c2f66fd325ca926179418d7b32e,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__olmo-3-32b-think__T035__R01.json,data/reasoning_logs/raw/Attinger2017__olmo-3-32b-think__T035__R01.json,complete,d0d8faeb8b297c953806cffc5d170d0ae5231b965e763661209839fc6d6035cd,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__olmo-3-32b-think__T035__R02.json,data/reasoning_logs/raw/Attinger2017__olmo-3-32b-think__T035__R02.json,complete,b8dd73c529871e30231e736db1a15431d44256dd585c95b40cbb6f54b31fba8d,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__olmo-3-32b-think__T035__R03.json,data/reasoning_logs/raw/Attinger2017__olmo-3-32b-think__T035__R03.json,complete,bc82752461c5473af2483589716caef394801357ada5ac31d3bc6f77281e8e6c,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__olmo-3-32b-think__T070__R01.json,data/reasoning_logs/raw/Attinger2017__olmo-3-32b-think__T070__R01.json,complete,3fa5b3aaf984e742384994699b62081953bf74740c67156e5e6a497338731341,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__olmo-3-32b-think__T070__R02.json,data/reasoning_logs/raw/Attinger2017__olmo-3-32b-think__T070__R02.json,complete,d26708ad0754033c988aa70007a83d65437b6b58ca1a471be7f433bc9582acfa,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__olmo-3-32b-think__T070__R03.json,data/reasoning_logs/raw/Attinger2017__olmo-3-32b-think__T070__R03.json,complete,0bc7f48fff57fb8b7eaee7ae8a9a373f1e1fa4bf2281f160aa79219106633256,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__phi-4-reasoning-plus__T000__R01.json,data/reasoning_logs/raw/Attinger2017__phi-4-reasoning-plus__T000__R01.json,complete,e86a5e92fc54b62f53e0e3e32462ca25bded01ba8c655fb7c9d5cb90d2ba988a,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__phi-4-reasoning-plus__T000__R02.json,data/reasoning_logs/raw/Attinger2017__phi-4-reasoning-plus__T000__R02.json,complete,44b9f877452a552363268a38e8227e035be72e3e842346d384d3abbde9fd5e4c,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__phi-4-reasoning-plus__T000__R03.json,data/reasoning_logs/raw/Attinger2017__phi-4-reasoning-plus__T000__R03.json,complete,80719ce971ecfc2f1ecd5058662f48416d28743453ff279bc37fd495f32cc0f1,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__phi-4-reasoning-plus__T035__R01.json,data/reasoning_logs/raw/Attinger2017__phi-4-reasoning-plus__T035__R01.json,complete,62dd9610eaf43ff871ab2859c03a8e9afb0581f3989d0355c191b2bf3e90be40,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__phi-4-reasoning-plus__T035__R02.json,data/reasoning_logs/raw/Attinger2017__phi-4-reasoning-plus__T035__R02.json,complete,07f8a9cf459b1b9f68baf1bec10dbef0829bd37c7ddfbacf57a15aca01b67cd9,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__phi-4-reasoning-plus__T035__R03.json,data/reasoning_logs/raw/Attinger2017__phi-4-reasoning-plus__T035__R03.json,complete,835a822168670485b07133666ea6230fa0c491d89db823c5e5c62b0ef2a8ea27,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__phi-4-reasoning-plus__T070__R01.json,data/reasoning_logs/raw/Attinger2017__phi-4-reasoning-plus__T070__R01.json,complete,cc53542fb5634365513318cfba42d3278e80467fdba08b4da93f241e2ca3e8e0,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__phi-4-reasoning-plus__T070__R02.json,data/reasoning_logs/raw/Attinger2017__phi-4-reasoning-plus__T070__R02.json,complete,ba30037bd5ab1e6df1c569578d787dc1fb810c07d2d5f433094e0507591e68f8,hpc_ag_table
raw,Attinger2017,content/reviewer_robustness_2026/raw/Attinger2017__phi-4-reasoning-plus__T070__R03.json,data/reasoning_logs/raw/Attinger2017__phi-4-reasoning-plus__T070__R03.json,complete,ee08935a809436f68e24657cf9fbc10b8c99a2de22d925f3756630ed49b909ee,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__gemma-4-31b-it__T000__R01.json,data/reasoning_logs/raw/Bakhtiari2021__gemma-4-31b-it__T000__R01.json,complete,6648649c1a6f5bc906c640d6fa6875c838d1ea38e48eee668c6c1e8708c46a24,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__gemma-4-31b-it__T000__R02.json,data/reasoning_logs/raw/Bakhtiari2021__gemma-4-31b-it__T000__R02.json,complete,be772bcb967b8b6b77064613d3999ac21de128cd500dda4a29c500cbb4f09b09,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__gemma-4-31b-it__T000__R03.json,data/reasoning_logs/raw/Bakhtiari2021__gemma-4-31b-it__T000__R03.json,complete,637f68ff4de1b34fd57ef68807042718cccbc9fb196aef2dd568c00f028639db,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__gemma-4-31b-it__T035__R01.json,data/reasoning_logs/raw/Bakhtiari2021__gemma-4-31b-it__T035__R01.json,complete,1234696846561abeed073b827eb10c358b799cb615a7a38b8a75c3ea0c3b0779,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__gemma-4-31b-it__T035__R02.json,data/reasoning_logs/raw/Bakhtiari2021__gemma-4-31b-it__T035__R02.json,complete,1bf4cb148d4578c401dbe9b0de46c986ee3ea87c2f21837fb2ebe9f723cdcc15,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__gemma-4-31b-it__T035__R03.json,data/reasoning_logs/raw/Bakhtiari2021__gemma-4-31b-it__T035__R03.json,complete,e7e9bdad3cb90e2d969c7a7b11d22943cd565b44bd3a6801f3fd67404853d6c7,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__gemma-4-31b-it__T070__R01.json,data/reasoning_logs/raw/Bakhtiari2021__gemma-4-31b-it__T070__R01.json,complete,994c3642242d8db257e614e1003b268e4b944cd23a4650a4210a2cddd3eb24ed,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__gemma-4-31b-it__T070__R02.json,data/reasoning_logs/raw/Bakhtiari2021__gemma-4-31b-it__T070__R02.json,complete,473ea39ef4d8cc82e006d130c144d8760d55f28a89638e25fb9e36d711e57b5f,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__gemma-4-31b-it__T070__R03.json,data/reasoning_logs/raw/Bakhtiari2021__gemma-4-31b-it__T070__R03.json,complete,bf44960e72d879a6395f6823611543ba52c08beb1032b15f85f6a2b79f7a2ff9,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__olmo-3-32b-think__T000__R01.json,data/reasoning_logs/raw/Bakhtiari2021__olmo-3-32b-think__T000__R01.json,complete,d1bb6f4e9daed2c0a1ce507756a64646e220166f400bdaf1b50bf28b4cc0c989,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__olmo-3-32b-think__T000__R02.json,data/reasoning_logs/raw/Bakhtiari2021__olmo-3-32b-think__T000__R02.json,complete,48d7897d17da3b9b5818f2a21282bf2842a3a251fe181277348e5e975d1531df,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__olmo-3-32b-think__T000__R03.json,data/reasoning_logs/raw/Bakhtiari2021__olmo-3-32b-think__T000__R03.json,complete,39c6600d43857edbb6150988c3aaa75ab7ab46f91feca8967444236d3ad10f9a,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__olmo-3-32b-think__T035__R01.json,data/reasoning_logs/raw/Bakhtiari2021__olmo-3-32b-think__T035__R01.json,complete,211c7b1f62c852d8784ca646eadbd0affb44af8cccda161daf0ca471576b125d,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__olmo-3-32b-think__T035__R02.json,data/reasoning_logs/raw/Bakhtiari2021__olmo-3-32b-think__T035__R02.json,complete,25789871aa94765d22c82578fb3cadc121e1cc20cebc877bf44e70bdba33f332,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__olmo-3-32b-think__T035__R03.json,data/reasoning_logs/raw/Bakhtiari2021__olmo-3-32b-think__T035__R03.json,complete,67716d48284d8745cb34625477fcad35f0bf8c68257d110e57047333290b7803,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__olmo-3-32b-think__T070__R01.json,data/reasoning_logs/raw/Bakhtiari2021__olmo-3-32b-think__T070__R01.json,complete,770226bbf9977a94a116634cbcbb162726ec716412fdaec59fd5e2ccff255ad8,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__olmo-3-32b-think__T070__R02.json,data/reasoning_logs/raw/Bakhtiari2021__olmo-3-32b-think__T070__R02.json,complete,5fcd989b01d2dbb0d7064086f7a597fe77556017caa1ed1c317feb4abb181662,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__olmo-3-32b-think__T070__R03.json,data/reasoning_logs/raw/Bakhtiari2021__olmo-3-32b-think__T070__R03.json,complete,6e2658d38551b619208d257127e45b01a66179e502ee316d27ee23c86ca73888,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__phi-4-reasoning-plus__T000__R01.json,data/reasoning_logs/raw/Bakhtiari2021__phi-4-reasoning-plus__T000__R01.json,complete,cdd086bf53ffe42111387b0f1aea9f91778657c20572719971bd20f544bd8df6,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__phi-4-reasoning-plus__T000__R02.json,data/reasoning_logs/raw/Bakhtiari2021__phi-4-reasoning-plus__T000__R02.json,complete,afd3258aad568f44889e9b920ce0bfbb75ac1351791cbb7d3414dcc7d775ad76,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__phi-4-reasoning-plus__T000__R03.json,data/reasoning_logs/raw/Bakhtiari2021__phi-4-reasoning-plus__T000__R03.json,complete,7a90f7929f39bc4c43a1f1a91cab21852e00894e43d878f11b33d2c5993e5d40,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__phi-4-reasoning-plus__T035__R01.json,data/reasoning_logs/raw/Bakhtiari2021__phi-4-reasoning-plus__T035__R01.json,complete,abc764565ae6444317b48c79c3b8071d30f95e957645087a2439661f104e0acc,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__phi-4-reasoning-plus__T035__R02.json,data/reasoning_logs/raw/Bakhtiari2021__phi-4-reasoning-plus__T035__R02.json,complete,bd022ca023102f92775d715c97799d895c06d1097f28eec8507b1744d270792a,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__phi-4-reasoning-plus__T035__R03.json,data/reasoning_logs/raw/Bakhtiari2021__phi-4-reasoning-plus__T035__R03.json,complete,124d6a2fd370dacbd1cf4edcf48b15eb980e431d3ca9ec7dc885a8487b64db03,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__phi-4-reasoning-plus__T070__R01.json,data/reasoning_logs/raw/Bakhtiari2021__phi-4-reasoning-plus__T070__R01.json,complete,b0299ed3e69562ce31b47e9091492d544a8b431b57a0f73f11b29029c3adcd4a,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__phi-4-reasoning-plus__T070__R02.json,data/reasoning_logs/raw/Bakhtiari2021__phi-4-reasoning-plus__T070__R02.json,complete,5083ee0903c45d56bf0c397ffe416d4133f5fdafcda6faf5a88fac2859375504,hpc_ag_table
raw,Bakhtiari2021,content/reviewer_robustness_2026/raw/Bakhtiari2021__phi-4-reasoning-plus__T070__R03.json,data/reasoning_logs/raw/Bakhtiari2021__phi-4-reasoning-plus__T070__R03.json,complete,a0114359e0eed64723c822284460f5bafb12a8cee031992080498ba6e4c2d809,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__gemma-4-31b-it__T000__R01.json,data/reasoning_logs/raw/Bastos2012__gemma-4-31b-it__T000__R01.json,complete,e5f7ab3063236b655e861e4b119dc2e9a9903fa127cefd5c4d3b91b8aa3d5685,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__gemma-4-31b-it__T000__R02.json,data/reasoning_logs/raw/Bastos2012__gemma-4-31b-it__T000__R02.json,complete,55ab2d04b065f0cdf89b0f0bf1f3969b60eaa2e83a8ca3057155c74fd250d2b2,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__gemma-4-31b-it__T000__R03.json,data/reasoning_logs/raw/Bastos2012__gemma-4-31b-it__T000__R03.json,complete,b24ae826606dd10d9c3c0700facbbe4e932ebc48051b4592f44724d20ce93aa0,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__gemma-4-31b-it__T035__R01.json,data/reasoning_logs/raw/Bastos2012__gemma-4-31b-it__T035__R01.json,complete,ba3ba61ebd72d3171d14a5cdcce103d8893fdd3024562ffcbe17368c343a3f64,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__gemma-4-31b-it__T035__R02.json,data/reasoning_logs/raw/Bastos2012__gemma-4-31b-it__T035__R02.json,complete,4dcfc7ff74bf5639b144b719a4d42e1569f45ba0486af262a801891b656db32d,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__gemma-4-31b-it__T035__R03.json,data/reasoning_logs/raw/Bastos2012__gemma-4-31b-it__T035__R03.json,complete,e8d7e2a3003c906e997d46036605e78805db3a0bfd014acab47eae17de6f5ddf,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__gemma-4-31b-it__T070__R01.json,data/reasoning_logs/raw/Bastos2012__gemma-4-31b-it__T070__R01.json,complete,719a169fefdefb02a1f3bfa45cca4c5092d4fde713f707c635150c6e31eebb32,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__gemma-4-31b-it__T070__R02.json,data/reasoning_logs/raw/Bastos2012__gemma-4-31b-it__T070__R02.json,complete,28695af4f9e966e10cc1a1b024fd488cd348f4e7289a1141b294a373de6403c4,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__gemma-4-31b-it__T070__R03.json,data/reasoning_logs/raw/Bastos2012__gemma-4-31b-it__T070__R03.json,complete,589d7c9754e6945da49ef0f382cd3a78089a4f09d3836a7f7add45270cca3274,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__olmo-3-32b-think__T000__R01.json,data/reasoning_logs/raw/Bastos2012__olmo-3-32b-think__T000__R01.json,complete,d509e68c14ce5471e192cefeaaa68c288adcabe7221b49ef6e091d0dd6cadc92,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__olmo-3-32b-think__T000__R02.json,data/reasoning_logs/raw/Bastos2012__olmo-3-32b-think__T000__R02.json,complete,b592ec5481981dfe7e367b037f2b141d2aab919285d0dceebdf56dbce89a4729,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__olmo-3-32b-think__T000__R03.json,data/reasoning_logs/raw/Bastos2012__olmo-3-32b-think__T000__R03.json,complete,ee15bd1b83929f5c3ee4c0119e601e92beb1eedf11e2d33a010de8756f00d4f9,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__olmo-3-32b-think__T035__R01.json,data/reasoning_logs/raw/Bastos2012__olmo-3-32b-think__T035__R01.json,complete,c5b52e7f6d6ea215bfdb4c15621f9097db1a247e671dcef3e5245dad999fc8d6,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__olmo-3-32b-think__T035__R02.json,data/reasoning_logs/raw/Bastos2012__olmo-3-32b-think__T035__R02.json,complete,0d40129f1e4ed07aa5d6ab61b946e2849bb048fd09ae9aee36cf98a622049eb3,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__olmo-3-32b-think__T035__R03.json,data/reasoning_logs/raw/Bastos2012__olmo-3-32b-think__T035__R03.json,complete,d18b5adf01608e2f55cc043a5abdf23b7147ef28ffc0c7a28ec65508e0eecba9,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__olmo-3-32b-think__T070__R01.json,data/reasoning_logs/raw/Bastos2012__olmo-3-32b-think__T070__R01.json,complete,99962823b77a6f711642b29bb04b27a7d20ab3a6af602040dcc9a578f0fdadf4,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__olmo-3-32b-think__T070__R02.json,data/reasoning_logs/raw/Bastos2012__olmo-3-32b-think__T070__R02.json,complete,0b6dec5ddbd9a3a48aec428c360c2bd65b36bf7a8843d937192972db4ba9e1ce,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__olmo-3-32b-think__T070__R03.json,data/reasoning_logs/raw/Bastos2012__olmo-3-32b-think__T070__R03.json,complete,a51718f517cb5266c28536e7a256cc720695076945eb3cc7fb4c99c056deb490,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__phi-4-reasoning-plus__T000__R01.json,data/reasoning_logs/raw/Bastos2012__phi-4-reasoning-plus__T000__R01.json,complete,aa3ed0388b843c18f8bbe2d67bc0964397cb3e4eb54fe896df6401e590404268,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__phi-4-reasoning-plus__T000__R02.json,data/reasoning_logs/raw/Bastos2012__phi-4-reasoning-plus__T000__R02.json,complete,e4c16785f1195025db281c71ab1768a6c55c904d6138ed4b4a00ba8238239468,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__phi-4-reasoning-plus__T000__R03.json,data/reasoning_logs/raw/Bastos2012__phi-4-reasoning-plus__T000__R03.json,complete,5c74f7bf49a33536d573db6287c7a75663dfca05d0825afc9e9c37ccb3c1fb3a,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__phi-4-reasoning-plus__T035__R01.json,data/reasoning_logs/raw/Bastos2012__phi-4-reasoning-plus__T035__R01.json,complete,fd002cc1ed38e7c06c33d277321eab8bc18787e570338fe1753b17b5ae82173c,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__phi-4-reasoning-plus__T035__R02.json,data/reasoning_logs/raw/Bastos2012__phi-4-reasoning-plus__T035__R02.json,complete,b9684e8f8b9a6572ed80c0262404044044fe89c2359b210af67bdb505d037d52,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__phi-4-reasoning-plus__T035__R03.json,data/reasoning_logs/raw/Bastos2012__phi-4-reasoning-plus__T035__R03.json,complete,0936a5efe6fbae56cec78159314174dc8bf938f27d292ea7326056c41d21f745,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__phi-4-reasoning-plus__T070__R01.json,data/reasoning_logs/raw/Bastos2012__phi-4-reasoning-plus__T070__R01.json,complete,407b217a1a32e2a542607067a82b8731ce46049c223d6eae118e64c024890b57,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__phi-4-reasoning-plus__T070__R02.json,data/reasoning_logs/raw/Bastos2012__phi-4-reasoning-plus__T070__R02.json,complete,253dfb4d2cc665e776b16c3592ae7cae21fa0fb834da0950711e8213235f5b05,hpc_ag_table
raw,Bastos2012,content/reviewer_robustness_2026/raw/Bastos2012__phi-4-reasoning-plus__T070__R03.json,data/reasoning_logs/raw/Bastos2012__phi-4-reasoning-plus__T070__R03.json,complete,c5a71827d2d9138d5c314870601182e582f2bf51c36f0a64a99a3de17e3a081a,hpc_ag_table
raw,Bastos2020,content/reviewer_robustness_2026/raw/Bastos2020__gemma-4-31b-it__T000__R01.json,data/reasoning_logs/raw/Bastos2020__gemma-4-31b-it__T000__R01.json,complete,ee2ed8cd3c7e3ccc6bff9664f7ca568b0191545ac155139af247ba00c8cb4f5a,hpc_ag_table
raw,Bastos2020,content/reviewer_robustness_2026/raw/Bastos2020__gemma-4-31b-it__T000__R02.json,data/reasoning_logs/raw/Bastos2020__gemma-4-31b-it__T000__R02.json,complete,b655d505e65be81634dc391ee1fa433a9468cda7627f2e760cae21d935151498,hpc_ag_table
raw,Bastos2020,content/reviewer_robustness_2026/raw/Bastos2020__gemma-4-31b-it__T000__R03.json,data/reasoning_logs/raw/Bastos2020__gemma-4-31b-it__T000__R03.json,complete,3bcf93c16b1c304617fc6ebb90f2fc50ef24a2a5a34347e8bb57b57db57b6bd8,hpc_ag_table
raw,Bastos2020,content/reviewer_robustness_2026/raw/Bastos2020__gemma-4-31b-it__T035__R01.json,data/reasoning_logs/raw/Bastos2020__gemma-4-31b-it__T035__R01.json,complete,da342ca5f8378aeb95cd81ae2b84596fd416a5cd613b86868ef7facc94dbf958,hpc_ag_table
raw,Bastos2020,content/reviewer_robustness_2026/raw/Bastos2020__gemma-4-31b-it__T035__R02.json,data/reasoning_logs/raw/Bastos2020__gemma-4-31b-it__T035__R02.json,complete,ab4b46cd52f5aca0ac9b3d1446a6d70216af83f2d71e7187de5111cce80e209e,hpc_ag_table
raw,Bastos2020,content/reviewer_robustness_2026/raw/Bastos2020__gemma-4-31b-it__T035__R03.json,data/reasoning_logs/raw/Bastos2020__gemma-4-31b-it__T035__R03.json,complete,2a7cb44bdc14f6b9fc17d9c708805ecd5fc719a6e2b0705efe0ae55e160e0984,hpc_ag_table
raw,Bastos2020,content/reviewer_robustness_2026/raw/Bastos2020__gemma-4-31b-it__T070__R01.json,data/reasoning_logs/raw/Bastos2020__gemma-4-31b-it__T070__R01.json,complete,6df377a97a71458cd507551aa24e58e9d188f2039e418c135b2d983507192e55,hpc_ag_table
